,artist,title,album,text
42,Sezen Aksu,Cumartesi Türküsü,Aşk,Bekleye bekleye geçiyor günler Gün sağır dilsiz sustu bülbüller  Kemiğim etim kapı önlerinde Can kayıp can kayıp Allah'ım bu nasıl dünya Bu nasıl ayıp  Ah ben anayım Yanmaz canım dışardan kora koysalar Ümidimi kaybedemezsiniz Ölsem de ahım tarihi karalar   
43,Sezen Aksu,Çakkıdı,Yürüyorum Düş Bahçeleri'nde,Buralardan hemen gidesim var Yeniden başlamak hevesim var Ne varsa attığım içime Cart diye diyesim var  Katlanıyoruz herkes gibi malum E açıklarımız kaçıklarımız var Ama hem kel hem fodul takımını Hart diye yiyesim Var  Çat diye çatlamak üzereyim Neresinden tutup da düzeleyim? Ortağı olmuşum düzeneğin Kendimi boğasım Var  Çat diye çatlamak üzereyim Neresinden tutup da düzeleyim Ortağı olmuşum düzeneğin Herkesi oyasım Var  Aman be hadi kalk kaynaşalım kız Çakkıdı çakkıdı oynaşalım kız Azıcık alttan azıcık üstten Hoppidi hoppidi hoplatalım kız  Bunlar benim fikrim mi? Kısa matraj filmim mi? İrfanım mı ilmim mi? Yuh diye sövesim Var  Zihin oyunlarım mı? Resmi duyumlarım mı? Koyun oyunlarım mı? Kah kah gülesim Var      
44,Sezen Aksu,Çile,Bahane,"Sorarım soru sırra eremem  Ararım döne döne duramam  Yürürüm diken diken kanamam  Yola düşünce    Bilemem başı sonu nerede  Akarım nehir gibi yine de  Yaşamak ve inadına ve ille de  Cana uyunca    Çile    Göremem bazı boşa bakarım  Bir dua bir türkü bir can yakarım  Beşerim şaşar hata yaparım  Kötü huyumca    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_1']));  [ reklamı gizle   hide ads ]  Tutamam yerin toz tanesiyim  Bir garip dünya biçaresiyim  Bir kulun deli divanesiyim  Aşka gelince    Çile    Ne rahat bir soluk aldım  Ne huzur buldum  Yine de sevdim bu acı dünyayı  Gitmedim durdum      Söz: Sezen Aksu  Müzik: Arto Tunçboyacı   "
45,Sezen Aksu,Çocuk,Sevgilerimle (1980),"Bir yerlerde bir çocuk doğdu Sancısını içimde duyuyorum Kimbilir kimin çocuğusun Gözlerinde güneşi görüyorum  Bir yerlerde bir çocuk doğdu Sancısını içimde duyuyorum Kimbilir kimin çocuğusun Gözlerinde güneşi görüyorum  Gözlerinde hayat pırıl pırıl Ellerinde ümitlerimiz var Dünyanın tüm pisliklerine Sıkılmış o minik yumruklar  Dünyanın tüm pisliklerine Sıkılmış o minicik yumruklar  Güzel bebek buram buram İnsan, sevgi kokuyorsun Bir küçük dünya gibi varlığın Sırtında dünyayı taşıyorsun  Güzel bebek buram buram İnsan, sevgi kokuyorsun Bir küçük dünya gibi varlığın Sırtında dünyayı taşıyorsun      "
46,Sezen Aksu,Çocuk ve Dev,Serçe (1978),Bir zamanlar koca bir dev Ve minik bir çocuk vardı Korkusuzca gezerlerdi Yeşil güzel bir bahçede Kocaman dev bir bahçıvan Minik çocuk bir çiçekti Sımsıcacık yürekleri Hep elele gezerlerdi  Kocaman devin elleri Minik çocuğun yüzünden     
47,Sezen Aksu,Çocuklar Gibi,Ağlamak Güzeldir,Bende hiç tükenmez bir hayat vardı Kırlara yayılan ilkbahar gibi Kalbim hiç durmadan hızla çarpardı Göğsümün içinde ateş var gibi  [Nakarat] Başını göğsüme sakla sevgilim Güzel saçlarında dolaşsın elim Birgün ağlayalım birgün gülelim Sevişen yaramaz çocuklar gibi..  Hissedince sana vurulduğumu     
48,Sezen Aksu,Çocukluğum Nerede,Aşk,"Böylemiydik ah,böylemiydim ben  Sevinçlerle uyanırdım çok eskiden  Bu biraz yenilmiş,biraz kaderci  Sanki vazgeçilmiş hissediş neden    Anılar serpilir akşam inerken  Resimler sokaklar geçer gönlümden  Göğsüme hançer gibi yıllar saplanır  azalır bir gün daha ömrümden    Çocukluğum nerede hani?  Gençliğim nerede?  ne kadar bol her yerde...   "
49,Sezen Aksu,Dağlardır Dağlar,Sen Ağlama,"Başım dağ saçlarım kardır Deli rüzgarlarım vardır Ovalar bana çok dardır Benim meskenim dağlardır dağlar Dağlardır dağlar, dağlardır dağlar...  Şehirler bana bir tuzak İnsan sohbetleri yasak Uzak olun benden uzak Benim meskenim dağlardır dağlar Dağlardır dağlar, dağlardır dağlar...  Kalbime benzer taşları Heybetli öter kuşları Göğe yakındır başları Benim meskenim dağlardır dağlar     "
50,Sezen Aksu,Farkındayım,,"Ne yapsan olmuyor gözüm  Terk etmiyor bizi hüzün  Bir macera yaşamak dediğin  Küçük zamanlar harmanı  Sevildiğin, üzüldüğün   Hatırlamaktan ibaret  Hatıralar nihayet  Tesellisi çok zor sözün   Ne gemiler yaktım  Ne gemiler yaktım  O kadar yandı ki canım  Sonunda karşıdan baktım  Ne göreyim kendime yıldızlardan daha uzaktım   Bu kızı yeniden büyütmeliyim      "
51,Sezen Aksu,Firuze,beyza_gs,"Bir gün dönüp bakınca düşler  İçmiş olursa yudum yudum yudum yılları Ağla, ağla Firuze ağla  Anlat bir zaman ne dayanılmaz güzellikte olduğunu   Kıskanır rengini baharda yeşiller  Sevda büyüsü gibisin sen Firuze  Sen nazlı bir çiçek, bir orman kuytusu  Üzüm buğusu gibisin sen Firuze   Kıskanır rengini baharda yeşiller  Sevda büyüsü gibisin sen Firuze  Sen nazlı bir çiçek, bir orman kuytusu  Üzüm buğusu gibisin sen Firuze   Duru bir su gibi, bazen volkan gibi  Bazen bir deli rüzgar gibi  Gözlerinde telaş, yıllar sence yavaş  Acelen ne bekle Firuze       "
52,Sezen Aksu,Gamsız,Sezen Aksu Söylüyor (1989),Gamsız yaptı dünya beni Kadere razıyım ben Yorgun ve şikayetsiz Her şeye hazırım ben  Gamsız yaptı dünya beni Kadere razıyım ben Yorgun ve şikayetsiz Her şeye hazırım ben  Ekmeksiz soğansız hayatın tadı yok Ekmeksiz soğansız hayatın tadı yok Benim olmayan güzelin adı yok Benim olmayan güzelin adı yok  Olsun varsın biz gene de memnunuz Bu dünyada olmazsa ahirette huzur buluruz  Olsun varsın biz gene de memnunuz Bu dünyada olmazsa ahirette huzur buluruz  Yolsuz yaptı dünya beni Yolları görmez oldum En sonunda anladım Sus oldum sus pus oldum      
53,Sezen Aksu,Geçen Yaz,Allahaısmarladık (1977),"İşte geçti bir yaz daha Geçti gitti rüzgar gibi Her batan gün biraz daha Beyazlaşan saçlar gibi  Çırçıplak kurumuş dallar Yapayalnız ıssız yollar Koşup atıldığın kollar Yıllar var ki bomboş şimdi Gözlerin o gözler ama Bakışın ""unut"" mu şimdi  Çırçıplak kurumuş dallar Yapayalnız ıssız yollar Koşup atıldığın kollar Yıllar var ki bomboş şimdi Gözlerin o gözler ama Bakışın ""unut"" mu şimdi    "
54,Sezen Aksu,Geçer,Sezen Aksu 88,Hep aynı hikaye gönlüm düşünce aşka Her ayrılık aynı yalnız kişiler başka Hep aynı yalnızlık aynı tanıdık telaş Hep aynı herşey aynı sanki birbirine eş  Geçer geçer daha öncekiler gibi  Buda geçer neler neler geçmediki Yine düşer deli divane gönlüm aşka... aşka... Aşka vurgunum ben  Hep aynı heyecan aynı çocuksu hayal Ben böyle biraz deli sende biran öyle kal Nasıl olsa geçer...   
55,Sezen Aksu,Geçiyor Bizden De,Bahane,Bir masaldı aslında Ne yazık sonu yoktu Bir şarap sofrasında hazin Kibar bir vedayla son buldu  Ama biz biliyorduk Bir daha çok zordu Kederle gülüyorduk o esnada Bir yıldız hızla kayıyordu  Ah geçiyor bizden de     
56,Sezen Aksu,Gel Bana,,Düşünme hiç başka şeyi Sevmeyi bil sevilmeyi İşte gördün dünya bomboş Sevmek için durma koş  Sevelim hep sevilelim Dertleri terk eyleyelim Sevelim hep sevilellim Mutluluğa yönelelim  Gülüp oyna gel bana haydi gel bana Haydi gel gel kolları boynuma dola  Gülüp oyna gel bana haydi gel bana Haydi gel gel kolları boynuma dola  Hayat zor hayat yokuş Ölümden öte herşey bomboş     
57,Sezen Aksu,Gelen Gideni Aratır,Serçe (1978),Haydi gel seninle şöyle karşı karşı  Gel olmaz inan ki kavga ve gözyaşı  Ayrılmak olmaz istemiyorsak seninle açıkça konuşmalı  Gel bugüne kadar olanlar olmuş  Hepsini unutalım x2  Gelen gideni aratır derler  Bırak nazı anlaşalım x2  Haydi gel bir kez daha denemeli  Gel her şeyi doğru dürüst söylemeli  Ayrılmak en kolay çözüm inanki  Gel görelim gerceği x2  Gel bugüne kadar olanlar olmuş  Hepsini unutalım x2  Gelen gideni aratır derler  Bırak nazı anlaşalım     
58,Sezen Aksu,Gelsin Hayat Bildiği Gibi (Ft. Ceza),Yürüyorum Düş Bahçeleri'nde,"Birer birer kayıp giderde her bir sevilen, yenisi gelmez, eline geçmez hele ki değeri hiç bilinmeyen, yürekte varsa sevgiden de ötesi, sen ağlasan da boş, ışıkta yaksan nafile, odan karanlık hep loş, hayatın emri hep koş, bayağı bir bekledim boş, yaşantım sanki bir savaş ve hoşta bazen, ateş kesildiğinde ve de sular durulduğunda, yoksa hep gülerdi insan, hep kalırdı masum, saygıda bir kusur ettiğinde minnetinde değeri yok, kafalarda hesaplar yapılır ve mesafeler konur, fakat bu kalp unutmaz, unutamaz ki zaten, her kalp yıkılır ancak yenisi bulunamaz bir mesken, her anım birini özler, rüyada yolunu gözlediğim, düşünceler ve benliğimle canlanır tüm hatıralarım, bitince yalnızım, gözümü açtığımda kalmışım yanımda ailem ve birde arkadaşlarım  [Sezen Aksu:] Gelsin hayat bildiği gibi gelsin, işimiz bu yaşamak unuttum bildiğimi doğarken, umudum ölmeden hatırlamak (2x)  Şimdi boşuna bakma saate zaman geç oldu, dün annem elimi tutarken bugün 29 da doldu, vakit can almaz ancak can yakar, fakat bir bekle bak, knock out olursan çok sakat, mücadeleyle geçen hayatta son round, kazanmak herkes ister, ne istediğini bilmektir önemlisi var mı listen, hayallerin, hırsın, cesaretin, sabır selametimse intikam felaketimdir, ne mektebimde vardı huzurum, ne vardı evde, çıkıp bir başıma ağlamaktı belki caddelerde, hayallerin kurulduğu ve düşlerin yok olmadığı, bu gözlerinse dolduğu, zamanın donduğu bir yerdeyim, düşünceler dumanlı dağlar aynı, gözse puslu, bir bakmışım mesafeler uzun ve tozlu, benimse yol yürür gider bir seyyah olurum, ne paranın bir değeri vardır aslında, ne de şerefle onurun  [Sezen Aksu:] Gelsin hayat bildiği gibi gelsin, işimiz bu yaşamak unuttum bildiğimi doğarken, umudum ölmeden hatırlamak (2x)  Ameleydim eskiden şafak sökerdi her gün işe giderken, cebimde yoktu bir kuruş ve Üsküdar'ımın her bir yeri yokuş, her gün yeni bir suç, ittiler fakat ben olmadım tuş, kanatlı doğmamış kuş, vakit hiç geçmemişti, ben hep aynı yerde saydım, ekmekle vardı kavgam daha bir sertti günler, ve geçmişeydi saygım, gelecekti kaygım, kelebekti kalbim, akar giderdim olsa bile bir derdim hep gülerdim, ve ağladığımı görebilen bir annem birde ben, inceden bir perde vardı gözlerimde, göz görür fakat dilim susardı, ayaklarım, elim, kolumda bağlı, hayat bu dile kolay velakin her bir yerine ağrı, ve kimi zaman düşündüm, aslında hiç üşenmedim ben hep düşündüm, hayata karşı dört silahşör hep güler sanmıştım, bu öyle lanet olası tos bir pembe ki bir baktım her şey ciddi hemen uyandım  [Sezen Aksu:] Gelsin hayat bildiği gibi gelsin, işimiz bu yaşamak, unuttum bildiğimi doğarken, umudum ölmeden hatırlamak (3x)   "
59,Sezen Aksu,Geri Dön,Sen Ağlama,"Alışırım zannettiğim yokluğundan acılanmam  Vazgeçmek zor senin o büyülü tuhaf sıcağından  Dön demeye utanırım zavallı korkularımla  Arkasına saklandığım gururumdan    Geri dön geri dön, ne olur geri dön  Uzanıp tutuver elimi bir gün  Utanır diyemem ne olur geri dön    Ah, olur da bir gün sen de özlersen  Olur da bir gün sen de  Gözlerimle buluşmayı istersen  Uzanıp tutuver elimi bir gün    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_0']));  [ reklamı gizle   hide ads ]Utanır diyemem ne olur geri dön    Her şey bana seni hatırlatır unutmak isterken  Utanırım hep o acılı şarkılarla ağlarken  Bazen bir dost ya da bir çiçekle evime gelirsin  Her şey seni hatırlatır da yeniden    Geri dön geri dön, ne olur geri dön  Uzanıp tutuver elimi bir gün  Utanır diyemem ne olur geri dön       "
60,Sezen Aksu,Gidemem,Kardelen (2006),"Bazen daha fazladır her şey  Bir eşikten atlar insan  Yüzüne bakmak istemez yaşamın  O kadar azalmıştır anlam   O zaman hemen git radyoyu aç bir şarkı tut  Ya da bir kitap oku mutlaka, iyi geliyor  Ya da balkona çık bağır, bağırabildiğin kadar  Zehir dışarı akmadan yürek yıkanmıyor   Ama fazla da üzülme, hayat bitiyor bir gün Ayrılıktan kaçılmıyor  Hem çok zor hem de çok kısa bir macera ömür  Ömür imtihanla geçiyor   Ben bu yüzden hiç kimseden gidemem gitmem  Unutmam acı tatlı ne varsa hazinemdir  Acının insana kattığı değeri bilirim küsemem  "
61,Sezen Aksu,Gidiyorum,,"Zaman sadece birazcık zaman Geçici bu öfke, bu hırs, bu intikam Acılarımız tarih kadar eski Nefes alıp vermek misali olağan  Zaman sadece birazcık zaman Son bulduğu yerde sevgiler bir tek an Böyle benzer izler etrafında Alışkanlıklarımız bile sıradan  Gidiyorum bütün aşklar yüreğimde Gidiyorum kokun hala üzerimde Sana korkular bıraktım bir de yeni başlangıçlar Bir kendim bir ben gidiyorum  Gidiyorum bütün aşklar yüreğimde Gidiyorum kokun hala üzerimde Sana korkular bıraktım bir de yeni başlangıçlar Bir kendim bir ben gidiyorum      "
62,Sezen Aksu,Gidiyorum Bu Şehirden,Deliveren,"Gidiyorum yine bu şehirden   Ayaklarım geri geri   Tekerlekler almış başını   Dönüyor dönüyor     Gidiyorum yine bu şehirden   Ayaklarım geri geri   Tekerlekler almış başını   Dönüyor dönüyor     Sanki bütün büyük aşkların ortak kaderi   Ah beni en çok bu mahvediyor     Sanki bütün büyük aşkların ortak kaderi   Ah beni en çok bu kahrediyor       eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_0']));  [ reklamı gizle   hide ads ]Ah beni beni   Vah beni beni   Nerelere gideyim, nasıl edeyim   Al beni beni   Sar beni beni   Saramazsan eğer körfeze bırak   Gurup ile söneyim     Ah beni beni   Vah beni beni   Nerelere gideyim, nasıl edeyim   Al beni beni   Sar beni beni   Saramazsan eğer körfeze bırak   Gurup ile söneyim   "
63,Sezen Aksu,Git,Git,Madem ki istiyorsun öyleyse durma git  Beni düşünme rahat ol yalnız kalabilirim  Sende bilirsin hiç bir acı sonsuza dek sürmez  Hatta her an yeniden sevebilirim   Olmazdı bende biliyorum haklısın haydi git  Korkma seninle gerçekten dost olabilirim  Aslında bende uzun zamandan beridir sana  Ayrılmak istediğimi söylemedim haydi git...  Git... Git... Gitme dur ne olursun  Gitme kal yalan söyledim  Doğru değil ayrılığa daha hiç hazır değilim  Aramızda yaşanacak yarım kalan bir şeyler var  Gitme dur daha şimdiden deliler gibi özledim   İkimiz içinde doğru olan böylesi git  İnan bana sandığın kadar üzgün değilim  İçimde yepyeni bir hayata başlamanın  Sevinci ve heyecanı var artık git...    
64,Sezen Aksu,Gitmem Daha,,"Gitmem daha, kanım kaynıyor hala Gitmem doymadım ben aşka Bırakmam gölgemi ardımda Alırım yanıma onu da Her şeyden korkardım küçük bir çocukken Şarkı söylemeyi karanlık öğretti bana Yalnızlıktan öğrendim binlerce masalı Ve hüzünden öğrendim sevmeyi Bir gün daha perdeler kapanmakta Kaçmam ben pişman olsam da Hayat iştahla dişlediğim elma Kaçmam yaşarım inadına   "
65,Sezen Aksu,Gizli Aşk (Feat. Ozan Çolakoğlu),01,Alacası kanayan gurubun Ak satende dinleniyor Seviştikçe yârim demleniyor  Bir içim bir deniz çekiliyor Kalk kıymetlim dar vakit eriyor  Uyan ey sırrım uyan Bu güneş bizi ele veriyor  Götür beni yalnıza bırak Bırak gitsin gizli yârim Bu dünya aşktan anlamıyor  Bir içim bir deniz çekiliyor Kalk kıymetlim dar vakit eriyor  Uyan ey sırrım uyan Bu güneş bizi ele veriyor   
66,Sezen Aksu,Göç,,"Bu görmüş geçirmiş raylar Bu istasyonlar, bu liman Bu boş ya da dolu Kalkan vapurlar Kimbilir ne çok şey bilir Anlatamazlar Bitmez umuda yolculuk Bağlayamazlar    Ya bayram ya matem     "
67,Sezen Aksu,Gölge Etme,,Kimselere inancım kalmadı benim Dost bilip sevdiklerimden el aman dedim Beni benden alıp da gidenler arasında En büyük ızdırabı çektiren sendin  Beni benden alıp da gidenler arasında En büyük ızdırabı çektiren sendin  Haydi artık çek git yoluna bıkmışım dertten Gölge etme başka ihsan istemem senden  Haydi artık çek git yoluna bıkmışım dertten Gölge etme başka ihsan istemem senden  Ben gönlünün sultanı başının tacı Sense kahraman aşık usta yalancı Şimdi geride kaldı sen ve senin gibiler Ve yalan dostlukların verdiği acı  Şimdi geride kaldı sen ve senin gibiler Ve yalan dostlukların verdiği acı  Haydi artık çek git yoluna bıkmışım dertten     
68,Sezen Aksu,Gönül,,İçime atıp yanarım          Sevdanla oldum ama Yaralı dört bir yanım       Tükenmez bitmez ömür Yarama bakıp ağlarım        İçimi yaktın ama Tükenmez bitmez gönül       Tükenmez bitmez gönül  Yaşlarım aktı gitti         Sevdanla oldum ama Sözlerin kırdı geçti        Tükenmez bitmez gönül Azrail bir gül verdi        Azrail bir gül verir Soluğum yetmez gönül        Soluğum yetmez gönül  Deriz ya yok mu çare        Bulunmaz hiç bir çare Ağlarız gülen yare          Coşarsa dinmez gönül Bulunmaz hiç bir çare       Azrail bir gül verir Coşarsa dinmez gönül        Soluğum yetmez gönül    :ŞiiR:  Karşıma çıktığında gözlerine bakar giderim Sen hiç bilmezsin soluğum yetmez ki gönül Ve daha sonra sensizliğe alışmaya çalışırım     
69,Sezen Aksu,Gözlerindeki Bulut,Allahaısmarladık (1977),"Gözlerinde bir bulut var bugün Sanki bir şeyi benden gizler gibi Sanki bir başka sevgiye kapılmış gitmiş gönlün Sanki yeni bir aşkı özler gibi  Olmaz olamaz, düş olmalı bu Uyanmak isterim Sevdiğime ben inanmak isterim  Olmaz olamaz, düş olmalı bu Uyanmak isterim Sevdiğime ben inanmak isterim      "
70,Sezen Aksu,Gözlerine Göz Değmiş,Deli Kızın Türküsü (1993),"Ah gözlerine göz değmiş belli   Dudaklarında günah tadı var   Suçluluk kokusu sinmiş tenine   Ben yine aynı hep affedici     Bu saltanat bu haller geçici   Bu taze ten bu demler geçici    Bu saltanat bu haller geçici   Bu taze ten bu demler geçici  İnsafa gel bir bak şu garibe   Gafletinden uyan eller gidici      eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_0']));  [ reklamı gizle   hide ads ]  Ben beni bilirim gel gör anlatamam   Bir bak içerden hem bahar hem güz   Dünya malında komşu bağında   Billa gözüm yok dururum dümdüz     Ah yollarına kul kurban olurum   Yüz çevirme benden mahvolurum   Allah aşkına sev yoksa ben ölürüm   Kalbim nöbette bak gece gündüz      "
71,Sezen Aksu,Gül,Düğün ve Cenaze (1997),"Sürgün verirdim senin yüreğinde Körpe bir güldüm elinde Kopardın çok zamansız Evcil değildim ben Soldum ergenken  Veren Allah alır Gülün hatrı kalır Artık erkeğim değilsin  Başka kadının var  Ayak seslerini, sık nefeslerini Akşam ayıp heveslerini Bazen ağzımda bulurum Dudak izlerini Oysa artık benim hakkım değilsin  Başımda göçebe kuşlar Yalandı aslında suçlar Sana göre değildim Çok kısa sevindim     "
72,Sezen Aksu,Güllerim Soldu,Gülümse,"Güllerim soldu kaldırımlarda Gonca yüklü dallarıma ayaz vurdu Demlerim oldu son akşamlarda Bir nefeslik duraklarda çiçek açtım  Bir tek sana güvenmiştim Öncem yoktu, sonram yoktu Soyundum, sevinç giyindim Sevinmek sanki bir suçtu  Hani her şeyindim ben senin Hani kor dudaklındım Hani karlarda açan çiçektim Vazgeçilmezdim   "
73,Sezen Aksu,Gülümse,Gülümse,"Gülümse, hadi gülümse Bulutlar gitsin Yoksa ben nasıl yenilenirim Hadi gülümse  Belki şehre bir film gelir Bir güzel orman olur yazılarda İklim değişir, Akdeniz olur Gülümse  Tut ki karnım acıktı Anneme küstüm Tüm şehir bana küstü Bir kedim bile yok anlıyor musun Hadi gülümse  Sazlarım vardı, ırmaklarım vardı Çakıl taşlarım vardı benim Ama sen başkasın anlıyor musun, başkasın   "
